SCENARIO,Rainfall (mm/year),Rate increase tariff tot (%/year),Rate increase costs tot (%/year),Rate increase discount tot (%/year),Area (m²),Demand non-potable (m³/year),V ideal (m³),Satis (%),Consumption (m³/year),Vextra  (m³/year),NPV,NPVV,BCR,REL,RH (%),Initial cost,V maxnpv (m³),Satis npv (%),Cons NPV (m³/year),Vextra NPV (m³/year),NPV max,NPVV NPV,BCR NPV,REL NPV,RH NPV (%),V maxBCR (m³),Satis BCR (%),Cons BCR  (m³/year),Vextra BCR  (m³/year),NPV BCR,NPVV BCR,BCR max,REL BCR,RH BCR (%),V maxNPVV (m³),Satis NPVV (%),Cons NPVV (m³/year),Vextra NPVV (m³/year),NPV NPVV,NPVV max,BCR NPVV,rel NPVV,RH NPVV (%),V maxREL (m³),Satis REL (%),Cons REL  (m³/year),Vextra REL  (m³/year),NPV REL,NPVV REL,BCR REL,REL max,RH REL (%),V maxsatis (m³),Satis max (%),Cons satis  (m³/year),Vextra satis  (m³/year),NPV satis,NPVV satis,BCR satis,REL satis,RH satis (%),V maxRH (m³),Satis RH (%),Cons RH  (m³/year),Vextra RH  (m³/year),NPV RH,NPVV RH,BCR RH,REL RH,RH max (%)
11,1380.006666666666666666666663,1.2436816247322726,1.1780738305740313,1.4402378012137764,200,113.0551,5,63.04002557449964245928380394,71.32203333333333333333333333,143.28650,-1289.628748524419040418902566,-0.6027257348357609174625805518,0.7688294656049325127549832369,62.40189815659792,33.23354958237137510530802130,5578.69,1.75,47.45059038559420094496531678,53.68450533333333333333333333,160.924028,-440.644369369549971697631057,-0.2736012105252951892696531115,0.8770245592978463403566009458,44.47891951085964,25.01508420913986644830525534,1.75,47.45059038559420094496531678,53.68450533333333333333333333,160.924028,-440.644369369549971697631057,-0.2736012105252951892696531115,0.8770245592978463403566009458,44.47891951085964,25.01508420913986644830525534,1.75,47.45059038559420094496531678,53.68450533333333333333333333,160.924028,-440.644369369549971697631057,-0.2736012105252951892696531115,0.8770245592978463403566009458,44.47891951085964,25.01508420913986644830525534,40,94.58689413194468055463222968,107.013434,107.5950993333333333333333333,-25690.44433433750605133300434,-8.002248993130309867243086614,0.1607767651121267766599687528,94.36941047636431,49.86448224488122249255077773,40,94.58689413194468055463222968,107.013434,107.5950993333333333333333333,-25690.44433433750605133300434,-8.002248993130309867243086614,0.1607767651121267766599687528,94.36941047636431,49.86448224488122249255077773,40,94.58689413194468055463222968,107.013434,107.5950993333333333333333333,-25690.44433433750605133300434,-8.002248993130309867243086614,0.1607767651121267766599687528,94.36941047636431,49.86448224488122249255077773
12,1440.673333333333333333333315,1.012009561245937,1.1354415100898954,1.027457949323097,200,113.0551,5,62.94532406683843018505765822,71.20839133333333333333333333,153.1958753333333333333333333,-8938.184867780600488195691513,-4.184050362800687754241778412,-0.6022013891757026269958881947,62.28894770466369,31.73219136653373197895227185,5578.69,1,38.27309015733115319882587332,43.29734133333333333333333333,181.1069253333333333333333333,-7270.408960956701392878811810,-5.597271285076519704457613048,-1.577665610470584140937129702,34.68102582823766,19.29434853288588689935782564,30,86.01589609974677569782860510,97.30752333333333333333333333,127.0967433333333333333333333,-30345.71539830881815440222564,-10.39512477514459336063060340,-0.5211555897357286012817721102,85.65300721000274,43.36259946334947879778875268,5,62.94532406683843018505765822,71.20839133333333333333333333,153.1958753333333333333333333,-8938.184867780600488195691513,-4.184050362800687754241778412,-0.6022013891757026269958881947,62.28894770466369,31.73219136653373197895227185,40,94.04816019210534834366258507,106.3942126666666666666666667,118.010054,-47408.70287347115381539198062,-14.85315842068801806675712124,-0.5486880829902340740755059383,93.83042803687141,47.41184926965143859415626084,40,94.04816019210534834366258507,106.3942126666666666666666667,118.010054,-47408.70287347115381539198062,-14.85315842068801806675712124,-0.5486880829902340740755059383,93.83042803687141,47.41184926965143859415626084,40,94.04816019210534834366258507,106.3942126666666666666666667,118.010054,-47408.70287347115381539198062,-14.85315842068801806675712124,-0.5486880829902340740755059383,93.83042803687141,47.41184926965143859415626084
13,1355.639999999999999999999991,1.1523497813246786,1.191489861278539,0.7782238891534428,200,113.0551,5,61.42047907143274153139791248,69.47069133333333333333333333,141.134642,59643.21088093132663462895935,28.61792492930679564881109496,11.69125742440094836505146537,60.86718393427658,32.98619756384770249566329438,5578.69,5,61.42047907143274153139791248,69.47069133333333333333333333,141.134642,59643.21088093132663462895935,28.61792492930679564881109496,11.69125742440094836505146537,60.86718393427658,32.98619756384770249566329438,5,61.42047907143274153139791248,69.47069133333333333333333333,141.134642,59643.21088093132663462895935,28.61792492930679564881109496,11.69125742440094836505146537,60.86718393427658,32.98619756384770249566329438,5,61.42047907143274153139791248,69.47069133333333333333333333,141.134642,59643.21088093132663462895935,28.61792492930679564881109496,11.69125742440094836505146537,60.86718393427658,32.98619756384770249566329438,40,93.25257912018610623706807644,105.4749366666666666666666667,105.1303966666666666666666667,-166679.4659274589256495366819,-52.67585241734329417770265293,-4.444875875426633448381368648,93.03514376996806,50.08179754865340542183167251,40,93.25257912018610623706807644,105.4749366666666666666666667,105.1303966666666666666666667,-166679.4659274589256495366819,-52.67585241734329417770265293,-4.444875875426633448381368648,93.03514376996806,50.08179754865340542183167251,40,93.25257912018610623706807644,105.4749366666666666666666667,105.1303966666666666666666667,-166679.4659274589256495366819,-52.67585241734329417770265293,-4.444875875426633448381368648,93.03514376996806,50.08179754865340542183167251
14,1432.983333333333333333333326,1.1363829273333756,1.1462227793484747,1.3649570070921566,200,113.0551,5,61.91285265682317806547544768,70.02120666666666666666666667,153.1873266666666666666666667,-2412.664270770289503513758347,-1.148539795120301889262766369,0.5675213588189540011160759341,61.19225853569472,31.37030902044366284682067113,5578.69,1,38.12368313667140759766485462,43.11651266666666666666666667,180.0920206666666666666666667,-1104.174736337642020380401206,-0.8536363974780041505678985927,0.6085236386161366190940737568,34.54445864524375,19.31669547878695199227747565,1.75,47.40527546889527245659776328,53.61365933333333333333333333,169.594874,-1261.195259573435630669027726,-0.7841255849447990988148727410,0.6480244531901920828454456152,44.50429067007486,24.01953838085043343623660744,1.75,47.40527546889527245659776328,53.61365933333333333333333333,169.594874,-1261.195259573435630669027726,-0.7841255849447990988148727410,0.6480244531901920828454456152,44.50429067007486,24.01953838085043343623660744,40,93.17459610473420438651397553,105.3771126666666666666666667,117.8314206666666666666666667,-27384.53608019896557111830196,-8.662392110015668731683380899,0.1054362993476461952511598505,92.89757166331934,47.21016311204350610251459920,40,93.17459610473420438651397553,105.3771126666666666666666667,117.8314206666666666666666667,-27384.53608019896557111830196,-8.662392110015668731683380899,0.1054362993476461952511598505,92.89757166331934,47.21016311204350610251459920,40,93.17459610473420438651397553,105.3771126666666666666666667,117.8314206666666666666666667,-27384.53608019896557111830196,-8.662392110015668731683380899,0.1054362993476461952511598505,92.89757166331934,47.21016311204350610251459920
15,1392.409999999999999999999991,1.0550508682638462,1.174894271547594,1.1846937975306195,200,113.0551,5,63.15464609130653173811018595,71.43867133333333333333333333,144.9207953333333333333333333,-3211.684656236777136963491086,-1.498574276505897098741063319,0.4242941163182078342830501272,62.504563709382985,33.01850962842085023935475283,5578.69,1,37.40098545240206999272706150,42.30689066666666666666666667,174.052576,-2025.464979651681851023580003,-1.595851131052695538063003640,0.2818875181165018574373772389,33.82621394669588,19.55398176861223544027963340,5,63.15464609130653173811018595,71.43867133333333333333333333,144.9207953333333333333333333,-3211.684656236777136963491086,-1.498574276505897098741063319,0.4242941163182078342830501272,62.504563709382985,33.01850962842085023935475283,1.75,47.32490131225253803770881055,53.53253133333333333333333333,162.8269353333333333333333333,-2112.505038190204120144599524,-1.315402669226915143040436536,0.4104401278776162804248171255,44.322745527564805,24.74240307488278765708425978,40,94.83549641429822319974262412,107.275114,109.0843526666666666666666667,-30056.28261113020812293653024,-9.339315053421184004501587771,0.01815903246551263360498356566,94.65133260313983,49.58189056976784314498834039,40,94.83549641429822319974262412,107.275114,109.0843526666666666666666667,-30056.28261113020812293653024,-9.339315053421184004501587771,0.01815903246551263360498356566,94.65133260313983,49.58189056976784314498834039,40,94.83549641429822319974262412,107.275114,109.0843526666666666666666667,-30056.28261113020812293653024,-9.339315053421184004501587771,0.01815903246551263360498356566,94.65133260313983,49.58189056976784314498834039
16,1431.610000000000000000000003,1.0154645661783714,1.0735272653468322,1.2434426062120663,200,113.0551,5,62.41151415951058822775375048,70.63028133333333333333333333,152.458252,-3236.872110883756488352593393,-1.527613015163485067034134516,0.4197791755978990608274355820,61.78268406167321,31.66020246670380189867819293,5578.69,1,37.55398866071338577230623078,42.49935,180.5891833333333333333333333,-1684.887420072193547625867841,-1.321500540653126496935339671,0.4026365802037221427010899186,34.05711157741082,19.05044125979282365625844209,1.75,47.32983846348006076852588538,53.56254933333333333333333333,169.525984,-1933.214690869912521978901856,-1.203088547832819434869630960,0.4604766448695401243085346141,44.4849922452331,24.00954837660862892101431778,1.75,47.32983846348006076852588538,53.56254933333333333333333333,169.525984,-1933.214690869912521978901856,-1.203088547832819434869630960,0.4604766448695401243085346141,44.4849922452331,24.00954837660862892101431778,40,93.88114579908443094619231104,106.2440453333333333333333333,116.844488,-28665.57749134242852965706530,-8.993626388316999993266152899,0.06358884419685280299772720147,93.70495392756135,47.62416236543458979514261603,40,93.88114579908443094619231104,106.2440453333333333333333333,116.844488,-28665.57749134242852965706530,-8.993626388316999993266152899,0.06358884419685280299772720147,93.70495392756135,47.62416236543458979514261603,40,93.88114579908443094619231104,106.2440453333333333333333333,116.844488,-28665.57749134242852965706530,-8.993626388316999993266152899,0.06358884419685280299772720147,93.70495392756135,47.62416236543458979514261603
17,1404.969999999999999999999999,1.1903387077427596,1.1260189512069285,0.8284101004306931,200,113.0551,5,62.13454291855706119456536109,70.25910,148.1142333333333333333333333,542086.1368444799474271289808,257.1843063007638618708603729,98.17086571300429803898925748,61.422571219868516,32.17384601294419343021125901,5578.69,40,94.02115009346183181605741765,106.31512,112.0582133333333333333333333,731455.2223168050387477839336,229.3355897439000331429132355,24.89426239031094622654270944,93.72717311906501,48.68502869703260471364024911,1,37.48339579136638221939058386,42.38463066666666666666666667,175.9887026666666666666666667,327669.8932195777386032755391,257.6955278880317234829709649,117.1727517495152483578589699,33.948137326515706,19.40925204542679203809989010,1.75,47.23339205345910184667712778,53.409512,164.9638213333333333333333333,415866.1247091202954653415668,259.5456059769030751584359273,117.0603051217268119930401589,44.25675675675676,24.45789107339113444865062889,40,94.02115009346183181605741765,106.31512,112.0582133333333333333333333,731455.2223168050387477839336,229.3355897439000331429132355,24.89426239031094622654270944,93.72717311906501,48.68502869703260471364024911,40,94.02115009346183181605741765,106.31512,112.0582133333333333333333333,731455.2223168050387477839336,229.3355897439000331429132355,24.89426239031094622654270944,93.72717311906501,48.68502869703260471364024911,40,94.02115009346183181605741765,106.31512,112.0582133333333333333333333,731455.2223168050387477839336,229.3355897439000331429132355,24.89426239031094622654270944,93.72717311906501,48.68502869703260471364024911
18,1416.569999999999999999999993,1.0120097092946796,1.1158339736701197,0.706221111665456,200,113.0551,5,63.31661664693823223293583809,71.64149933333333333333333333,148.7777006666666666666666667,-35015.32695477561679260718125,-16.29191985121008252516992328,-5.276621743594933002659617446,62.63345195729537,32.50238605953262389725274991,5578.69,1.75,48.58791551241906229110512717,54.97626533333333333333333333,165.4429346666666666666666667,-31429.23783047284976228841146,-19.05624644860249253398321750,-7.771300944262751839084282849,45.66110046537093,24.94168626568526395764676277,40,94.51826563967684737785341046,106.945548,113.473652,-128313.0748136018706395775015,-39.99327296716202736479736445,-3.191570699287305363833321893,94.2969249019071,48.51916167012674032026248167,5,63.31661664693823223293583809,71.64149933333333333333333333,148.7777006666666666666666667,-35015.32695477561679260718125,-16.29191985121008252516992328,-5.276621743594933002659617446,62.63345195729537,32.50238605953262389725274991,40,94.51826563967684737785341046,106.945548,113.473652,-128313.0748136018706395775015,-39.99327296716202736479736445,-3.191570699287305363833321893,94.2969249019071,48.51916167012674032026248167,40,94.51826563967684737785341046,106.945548,113.473652,-128313.0748136018706395775015,-39.99327296716202736479736445,-3.191570699287305363833321893,94.2969249019071,48.51916167012674032026248167,40,94.51826563967684737785341046,106.945548,113.473652,-128313.0748136018706395775015,-39.99327296716202736479736445,-3.191570699287305363833321893,94.2969249019071,48.51916167012674032026248167
19,1453.463333333333333333333326,1.156263348236358,1.1642160081539152,0.8192000881127958,200,113.0551,5,63.21471720160165424401810769,71.506622,154.9440446666666666666666667,180601.5332600630556988828137,84.18872183150769621443023543,33.37346639803664582525338631,62.495436290617015,31.57713026531164992522285943,5578.69,10,69.03933997051738243145571951,78.09526333333333333333333333,148.3554033333333333333333333,188029.2070496543186260205208,80.25634292615626352158213300,24.80508274142002084216649839,68.55604235122308,34.48665640198306621604116864,1.75,48.52532219546606272822819775,54.890412,171.5602546666666666666666667,130708.3119568103765882856226,79.37531479803210840555397459,37.47819734839915733976864822,45.52756480467324,24.23945701197611841872843533,5,63.21471720160165424401810769,71.506622,154.9440446666666666666666667,180601.5332600630556988828137,84.18872183150769621443023543,33.37346639803664582525338631,62.495436290617015,31.57713026531164992522285943,40,94.93381581174218761437268059,107.38633,119.0643366666666666666666667,119480.5137447113968738382345,37.08743739999662802327454357,4.903039665097619570054597061,94.68784227820373,47.42151197023045490408506930,40,94.93381581174218761437268059,107.38633,119.0643366666666666666666667,119480.5137447113968738382345,37.08743739999662802327454357,4.903039665097619570054597061,94.68784227820373,47.42151197023045490408506930,40,94.93381581174218761437268059,107.38633,119.0643366666666666666666667,119480.5137447113968738382345,37.08743739999662802327454357,4.903039665097619570054597061,94.68784227820373,47.42151197023045490408506930
20,1445.769999999999999999999996,1.1354399976726186,1.1231172179071132,0.8987884497615856,200,113.0551,5,61.70319203441355151186840080,69.80320,155.3946666666666666666666667,106206.4886614352738983251793,50.71710593088152305258458987,20.03789037595479833049070289,61.04773204344255,30.99638599299934161602478176,5578.69,30,85.44829518684304987453699608,96.66541133333333333333333333,128.5324553333333333333333333,113112.2993569367248674852203,39.00474768128772488386356779,6.670039548458113684587852512,85.0871588938578,42.92465677590788308237378211,1.75,47.31153454584781629537711825,53.522296,171.6755706666666666666666667,79814.12454150851597949907755,49.70771093322087426860952649,23.27460015838080480786647584,44.50123208907548,23.76678642308038442045632167,5,61.70319203441355151186840080,69.80320,155.3946666666666666666666667,106206.4886614352738983251793,50.71710593088152305258458987,20.03789037595479833049070289,61.04773204344255,30.99638599299934161602478176,40,93.76141320445174427251349760,106.0698233333333333333333333,119.1280433333333333333333333,95444.2559153181605108340211,29.99415948096018654342186017,4.117853321581520046139624244,93.54750387879895,47.10072297902170772488075672,40,93.76141320445174427251349760,106.0698233333333333333333333,119.1280433333333333333333333,95444.2559153181605108340211,29.99415948096018654342186017,4.117853321581520046139624244,93.54750387879895,47.10072297902170772488075672,40,93.76141320445174427251349760,106.0698233333333333333333333,119.1280433333333333333333333,95444.2559153181605108340211,29.99415948096018654342186017,4.117853321581520046139624244,93.54750387879895,47.10072297902170772488075672
21,1439.909999999999999999999978,1.2049113141308025,1.1098297412085005,1.2890083627537607,200,113.0551,5,62.99457060324511533103893117,71.25759866666666666666666667,153.1109346666666666666666667,167.407402897732587831592200,0.07831090112033365921433342716,1.030008371660323944838589741,62.30376049653158,31.75917656902572196695436793,5578.69,1.75,47.96265605045374475001033148,54.25394066666666666666666667,170.1145926666666666666666667,701.318171812981625647465289,0.4308861643321869582213605897,1.195724528091723192364196509,44.87951807228915,24.18072617431796734420275214,1.75,47.96265605045374475001033148,54.25394066666666666666666667,170.1145926666666666666666667,701.318171812981625647465289,0.4308861643321869582213605897,1.195724528091723192364196509,44.87951807228915,24.18072617431796734420275214,1.75,47.96265605045374475001033148,54.25394066666666666666666667,170.1145926666666666666666667,701.318171812981625647465289,0.4308861643321869582213605897,1.195724528091723192364196509,44.87951807228915,24.18072617431796734420275214,40,93.97072726532491076558739994,106.2969126666666666666666667,118.0716206666666666666666667,-23771.07828981769556967242934,-7.454301883743545906834217725,0.2234762093044140428570588318,93.78422782037241,47.37603401308799094822565731,40,93.97072726532491076558739994,106.2969126666666666666666667,118.0716206666666666666666667,-23771.07828981769556967242934,-7.454301883743545906834217725,0.2234762093044140428570588318,93.78422782037241,47.37603401308799094822565731,40,93.97072726532491076558739994,106.2969126666666666666666667,118.0716206666666666666666667,-23771.07828981769556967242934,-7.454301883743545906834217725,0.2234762093044140428570588318,93.78422782037241,47.37603401308799094822565731
22,1427.780000000000000000000000,1.1916474747320451,1.0837661506882186,1.5619448180029658,200,113.0551,5,61.13270971394338834893216354,69.18307533333333333333333333,153.2819913333333333333333333,-2572.761515586910568053223407,-1.239590994951198019911297288,0.5388233589629625291863818554,60.496305081653134,31.09839956895105029224063943,5578.69,1,37.66028721953655878390419323,42.61964666666666666666666667,179.84542,-1087.010151557754587490705323,-0.8501635877458037642817196224,0.6146092054862705058284210389,34.1300976188304,19.15790524115246858233322625,1.75,47.08658798603785557683817642,53.287266,169.1778006666666666666666667,-1311.859672932628104884001432,-0.8206211173307509683357880361,0.6338849815575986467689401254,44.357266672748835,23.95309375914001179511030346,1.75,47.08658798603785557683817642,53.287266,169.1778006666666666666666667,-1311.859672932628104884001432,-0.8206211173307509683357880361,0.6338849815575986467689401254,44.357266672748835,23.95309375914001179511030346,40,92.98041123948985481005352677,105.224696,117.2403706666666666666666667,-27022.85060744045944665856790,-8.560363879926837532087387515,0.1172513870320052630486970412,92.75613538910683,47.29942438902767056161027229,40,92.98041123948985481005352677,105.224696,117.2403706666666666666666667,-27022.85060744045944665856790,-8.560363879926837532087387515,0.1172513870320052630486970412,92.75613538910683,47.29942438902767056161027229,40,92.98041123948985481005352677,105.224696,117.2403706666666666666666667,-27022.85060744045944665856790,-8.560363879926837532087387515,0.1172513870320052630486970412,92.75613538910683,47.29942438902767056161027229
23,1503.329999999999999999999994,1.0841206768251213,1.1831753706717283,0.8295188368558842,200,113.0551,5,63.00196936127318293181257122,71.27247266666666666666666667,162.9819273333333333333333333,-111705.8073994778744418332217,-52.24354893270569493166044204,-19.02366279529385472966471012,62.3528338048736,30.42524395130536146457298845,5578.69,1.75,48.67153254079226413455289945,55.060826,179.193574,-102450.4809793194679786803259,-62.02260809970381239751126987,-27.59197558022864206996568028,45.72419457880807,23.50471367880389866743164696,40,94.08740032673141606123160561,106.438604,127.815796,-369694.9608930581983780658606,-115.7772170997464411120567561,-11.07673160357655789766180773,93.85780779410423,45.43718453100560757876906474,5,63.00196936127318293181257122,71.27247266666666666666666667,162.9819273333333333333333333,-111705.8073994778744418332217,-52.24354893270569493166044204,-19.02366279529385472966471012,62.3528338048736,30.42524395130536146457298845,40,94.08740032673141606123160561,106.438604,127.815796,-369694.9608930581983780658606,-115.7772170997464411120567561,-11.07673160357655789766180773,93.85780779410423,45.43718453100560757876906474,40,94.08740032673141606123160561,106.438604,127.815796,-369694.9608930581983780658606,-115.7772170997464411120567561,-11.07673160357655789766180773,93.85780779410423,45.43718453100560757876906474,40,94.08740032673141606123160561,106.438604,127.815796,-369694.9608930581983780658606,-115.7772170997464411120567561,-11.07673160357655789766180773,93.85780779410423,45.43718453100560757876906474
24,1426.596666666666666666666670,1.0618959952661955,1.0837871995997972,0.7687282975556777,200,113.0551,5,64.45732595265409657197802300,72.90556933333333333333333333,148.994164,20820.49334585889673559086225,9.519388590038076439771058666,4.732147394076189344737001384,63.888635326335006,32.85518564540861698496858641,5578.69,5,64.45732595265409657197802300,72.90556933333333333333333333,148.994164,20820.49334585889673559086225,9.519388590038076439771058666,4.732147394076189344737001384,63.888635326335006,32.85518564540861698496858641,1.75,47.84044638431013399527649653,54.11076133333333333333333333,167.788972,13386.63231394437735950351738,8.246438714522354259183291834,4.735953804834345195064598132,44.673664993153814,24.38523044642385029154308733,5,64.45732595265409657197802300,72.90556933333333333333333333,148.994164,20820.49334585889673559086225,9.519388590038076439771058666,4.732147394076189344737001384,63.888635326335006,32.85518564540861698496858641,40,95.42913761949370707906930496,107.9367706666666666666666667,113.9629626666666666666666667,-19512.79948385581758998024172,-6.025996937322927995566812499,0.3625803239739026148757098331,95.27156549520767,48.64213626815234267969677596,40,95.42913761949370707906930496,107.9367706666666666666666667,113.9629626666666666666666667,-19512.79948385581758998024172,-6.025996937322927995566812499,0.3625803239739026148757098331,95.27156549520767,48.64213626815234267969677596,40,95.42913761949370707906930496,107.9367706666666666666666667,113.9629626666666666666666667,-19512.79948385581758998024172,-6.025996937322927995566812499,0.3625803239739026148757098331,95.27156549520767,48.64213626815234267969677596
25,1493.950000000000000000000002,1.1078663255046668,1.061997595587237,1.5698134637188572,200,113.0551,5,61.64073930453583501106452731,69.72618466666666666666666667,163.273282,-3303.698504537957685817994717,-1.579367693945316060372993456,0.4078003071441579141665884433,60.93464768163563,29.92546964342121527030677037,5578.69,1,38.32467115537409238850245338,43.35173666666666666666666667,189.64773,-1528.717532140863221435865848,-1.175437363978623556438735402,0.4580053705528504394775944153,34.766338079591094,18.60593815379262670701392163,1.75,47.78111312334341209705778979,54.04858466666666666666666667,178.950882,-1868.140993983130316806665587,-1.152136857054628958589113340,0.4786374727594321493399273868,44.83388097845929,23.19687055077665413826412192,1.75,47.78111312334341209705778979,54.04858466666666666666666667,178.950882,-1868.140993983130316806665587,-1.152136857054628958589113340,0.4786374727594321493399273868,44.83388097845929,23.19687055077665413826412192,40,92.84556883650876980688769978,105.0241666666666666666666667,127.97530,-28075.00097266837365134676702,-8.910647858086114672447378626,0.08288105767515423926671101673,92.6341730558598,45.07485281797497676675654765,40,92.84556883650876980688769978,105.0241666666666666666666667,127.97530,-28075.00097266837365134676702,-8.910647858086114672447378626,0.08288105767515423926671101673,92.6341730558598,45.07485281797497676675654765,40,92.84556883650876980688769978,105.0241666666666666666666667,127.97530,-28075.00097266837365134676702,-8.910647858086114672447378626,0.08288105767515423926671101673,92.6341730558598,45.07485281797497676675654765
26,1476.003333333333333333333332,1.0931339844952395,1.1742478008491168,0.8575420597914512,200,113.0551,5,63.86135818741045160193148420,72.24467666666666666666666667,157.7318566666666666666666667,-62176.33138306087570563140441,-28.68784905769568152524612974,-10.14532827295671128986041605,63.128593593136806,31.41393411733602964708283280,5578.69,1.75,48.22518904782131155183609291,54.55588933333333333333333333,175.420644,-61098.62458399763936227150537,-37.33090678850366424373536340,-16.05146101211424439180492951,45.1035867481975,23.72237225363283442252658822,35,91.50867813253496166819254749,103.5213633333333333333333333,126.45517,-210358.2402232979014706012671,-67.73424455586539366821233810,-7.320918972546113389908933002,91.18371817103221,45.01388112642217408848670937,5,63.86135818741045160193148420,72.24467666666666666666666667,157.7318566666666666666666667,-62176.33138306087570563140441,-28.68784905769568152524612974,-10.14532827295671128986041605,63.128593593136806,31.41393411733602964708283280,40,95.03755174278215801576204436,107.5134853333333333333333333,122.463048,-255027.5291557372259463689914,-79.06838488370501526988880781,-7.330919668737538892093209707,94.8160992972529,46.74976345412633404915516018,40,95.03755174278215801576204436,107.5134853333333333333333333,122.463048,-255027.5291557372259463689914,-79.06838488370501526988880781,-7.330919668737538892093209707,94.8160992972529,46.74976345412633404915516018,40,95.03755174278215801576204436,107.5134853333333333333333333,122.463048,-255027.5291557372259463689914,-79.06838488370501526988880781,-7.330919668737538892093209707,94.8160992972529,46.74976345412633404915516018
27,1400.763333333333333333333336,1.1557352865336528,1.1462929709318967,1.5553380769487055,200,113.0551,5,62.66005810194056690729765154,70.879208,147.018392,-2983.763152939267631851436346,-1.403215055177284915416208914,0.4651498554428965165923476038,61.99342825848851,32.52867769080522226954312484,5578.69,1,37.46580680452929311474488502,42.38021466666666666666666667,175.5173853333333333333333333,-1449.912572832634544500372363,-1.140400525918867096898118876,0.4859450414343939300629055560,33.98138006571742,19.44960140298317497148507678,1.75,46.97882262038285629000266461,53.14105733333333333333333333,164.7565426666666666666666667,-1722.183729650408077189863479,-1.080259355051854116407785111,0.5193713619287818739196460475,43.948521358159915,24.38808749308543707380592229,1.75,46.97882262038285629000266461,53.14105733333333333333333333,164.7565426666666666666666667,-1722.183729650408077189863479,-1.080259355051854116407785111,0.5193713619287818739196460475,43.948521358159915,24.38808749308543707380592229,40,93.99285243016596401985313478,106.32194,111.57566,-27842.06141383887982380141406,-8.728854211977596791970191057,0.09049043521452808396786591555,93.79335523913838,48.79445207290029812168651697,40,93.99285243016596401985313478,106.32194,111.57566,-27842.06141383887982380141406,-8.728854211977596791970191057,0.09049043521452808396786591555,93.79335523913838,48.79445207290029812168651697,40,93.99285243016596401985313478,106.32194,111.57566,-27842.06141383887982380141406,-8.728854211977596791970191057,0.09049043521452808396786591555,93.79335523913838,48.79445207290029812168651697
